source_id,title,organization,url,country,topic_tags,source_tier,document_type,publication_date,access_date,last_checked_date,license_status,trainable_for_model_flag,retrieval_only_flag,notes
SRC1780,Find alcohol addiction support services,NHS,https://www.nhs.uk/nhs-services/find-alcohol-addiction-support-services,INTL,women_health_general,tier2,web_scrape,"1 Mar 2022, 10:06 a.m.",2026-03-14,2026-03-14,retrieval_only,false,true,Web-scraped source; needs evidence review before direct clinical claims.
SRC1781,Find urgent and emergency care services,NHS,https://www.nhs.uk/nhs-services/urgent-and-emergency-care-services/find-urgent-and-emergency-care-services,INTL,women_health_general,tier2,web_scrape,"30 May 2023, 9:58 a.m.",2026-03-14,2026-03-14,retrieval_only,false,true,Web-scraped source; needs evidence review before direct clinical claims.
SRC1782,Crawled Page SRC1782,NHS,https://www.nhs.uk/conditions/sickle-cell-disease,INTL,women_health_general,tier2,web_scrape,"23 Oct 2017, 5:37 p.m.",2026-03-14,2026-03-14,retrieval_only,false,true,Web-scraped source; needs evidence review before direct clinical claims.
SRC1783,Register with a GP surgery,NHS,https://www.nhs.uk/nhs-services/gps/how-to-register-with-a-gp-surgery,INTL,women_health_general,tier2,web_scrape,"9 Nov 2020, 12:27 p.m.",2026-03-14,2026-03-14,retrieval_only,false,true,Web-scraped source; needs evidence review before direct clinical claims.
SRC1784,5 steps to mental wellbeing,NHS,https://www.nhs.uk/mental-health/self-help/guides-tools-and-activities/five-steps-to-mental-wellbeing,INTL,women_health_general,tier2,web_scrape,"2 Feb 2021, 12:33 p.m.",2026-03-14,2026-03-14,retrieval_only,false,true,Web-scraped source; needs evidence review before direct clinical claims.
SRC1785,Calculate your body mass index (BMI),NHS,https://www.nhs.uk/health-assessment-tools/calculate-your-body-mass-index,INTL,women_health_general,tier2,web_scrape,"29 Nov 2023, 1:03 p.m.",2026-03-14,2026-03-14,retrieval_only,false,true,Web-scraped source; needs evidence review before direct clinical claims.
SRC1786,Insomnia,NHS,https://www.nhs.uk/conditions/insomnia,INTL,women_health_general,tier2,web_scrape,"18 Oct 2017, 8:59 a.m.",2026-03-14,2026-03-14,retrieval_only,false,true,Web-scraped source; needs evidence review before direct clinical claims.
SRC1787,Autism,NHS,https://www.nhs.uk/conditions/autism,INTL,women_health_general,tier2,web_scrape,"8 Mar 2023, 1:51 p.m.",2026-03-14,2026-03-14,retrieval_only,false,true,Web-scraped source; needs evidence review before direct clinical claims.
SRC1788,Helping you to take care of your mental wellbeing,NHS,https://www.nhs.uk/every-mind-matters,INTL,women_health_general,tier2,web_scrape,"4 May 2021, 9:10 a.m.",2026-03-14,2026-03-14,retrieval_only,false,true,Web-scraped source; needs evidence review before direct clinical claims.
SRC1789,"Social care, mental health and your rights",NHS,https://www.nhs.uk/mental-health/social-care-and-your-rights,INTL,women_health_general,tier2,web_scrape,"11 Feb 2021, 10:55 a.m.",2026-03-14,2026-03-14,retrieval_only,false,true,Web-scraped source; needs evidence review before direct clinical claims.
SRC1790,Calculate body mass index (BMI) for children and teenagers,NHS,https://www.nhs.uk/health-assessment-tools/calculate-your-body-mass-index/calculate-bmi-for-children-teenagers,INTL,women_health_general,tier2,web_scrape,9 September 2024,2026-03-14,2026-03-14,retrieval_only,false,true,Web-scraped source; needs evidence review before direct clinical claims.
SRC1791,"Mental health for children, teenagers and young adults",NHS,https://www.nhs.uk/mental-health/children-and-young-adults,INTL,women_health_general,tier2,web_scrape,"11 Feb 2021, 10:59 a.m.",2026-03-14,2026-03-14,retrieval_only,false,true,Web-scraped source; needs evidence review before direct clinical claims.
SRC1792,Mental health services,NHS,https://www.nhs.uk/nhs-services/mental-health-services,INTL,women_health_general,tier2,web_scrape,"21 Dec 2021, 2:11 p.m.",2026-03-14,2026-03-14,retrieval_only,false,true,Web-scraped source; needs evidence review before direct clinical claims.
SRC1793,Self-help,NHS,https://www.nhs.uk/mental-health/self-help,INTL,women_health_general,tier2,web_scrape,"11 Feb 2021, 10:50 a.m.",2026-03-14,2026-03-14,retrieval_only,false,true,Web-scraped source; needs evidence review before direct clinical claims.
SRC1794,"Feelings, symptoms and behaviours",NHS,https://www.nhs.uk/mental-health/feelings-symptoms-behaviours,INTL,women_health_general,tier2,web_scrape,"11 Feb 2021, 10:48 a.m.",2026-03-14,2026-03-14,retrieval_only,false,true,Web-scraped source; needs evidence review before direct clinical claims.
SRC1795,Find NHS talking therapies for anxiety and depression,NHS,https://www.nhs.uk/nhs-services/mental-health-services/find-nhs-talking-therapies-for-anxiety-and-depression,INTL,women_health_general,tier2,web_scrape,"15 Jan 2025, 12:01 p.m.",2026-03-14,2026-03-14,retrieval_only,false,true,Web-scraped source; needs evidence review before direct clinical claims.
SRC1796,Bedtime meditation video,NHS,https://www.nhs.uk/live-well/sleep-and-tiredness/bedtime-meditation,INTL,women_health_general,tier2,web_scrape,"27 Jan 2022, 4:46 p.m.",2026-03-14,2026-03-14,retrieval_only,false,true,Web-scraped source; needs evidence review before direct clinical claims.
SRC1797,Breathing exercises for stress,NHS,https://www.nhs.uk/mental-health/self-help/guides-tools-and-activities/breathing-exercises-for-stress,INTL,women_health_general,tier2,web_scrape,"2 Feb 2021, 12:48 p.m.",2026-03-14,2026-03-14,retrieval_only,false,true,Web-scraped source; needs evidence review before direct clinical claims.
SRC1798,Where to get urgent help for mental health,NHS,https://www.nhs.uk/nhs-services/mental-health-services/where-to-get-urgent-help-for-mental-health,INTL,women_health_general,tier2,web_scrape,"21 Dec 2021, 2:10 p.m.",2026-03-14,2026-03-14,retrieval_only,false,true,Web-scraped source; needs evidence review before direct clinical claims.
SRC1799,Terms and conditions,NHS,https://www.nhs.uk/every-mind-matters/terms-and-conditions,INTL,women_health_general,tier2,web_scrape,"4 May 2021, 8:52 a.m.",2026-03-14,2026-03-14,retrieval_only,false,true,Web-scraped source; needs evidence review before direct clinical claims.
SRC1800,Annual health check for people with severe mental health conditions,NHS,https://www.nhs.uk/mental-health/social-care-and-your-rights/annual-health-check-smi,INTL,women_health_general,tier2,web_scrape,"19 Jan 2022, 4:21 p.m.",2026-03-14,2026-03-14,retrieval_only,false,true,Web-scraped source; needs evidence review before direct clinical claims.
SRC1801,Counselling,NHS,https://www.nhs.uk/tests-and-treatments/counselling,INTL,women_health_general,tier2,web_scrape,"11 Nov 2025, 11:34 a.m.",2026-03-14,2026-03-14,retrieval_only,false,true,Web-scraped source; needs evidence review before direct clinical claims.
SRC1802,Talking therapies,NHS,https://www.nhs.uk/tests-and-treatments/talking-therapies,INTL,women_health_general,tier2,web_scrape,"11 Nov 2025, 11:35 a.m.",2026-03-14,2026-03-14,retrieval_only,false,true,Web-scraped source; needs evidence review before direct clinical claims.
SRC1803,Support for people who may have been affected by infected blood,NHS,https://www.nhs.uk/tests-and-treatments/support-for-people-who-may-have-been-affected-by-infected-blood,INTL,women_health_general,tier2,web_scrape,"20 May 2024, 12:36 p.m.",2026-03-14,2026-03-14,retrieval_only,false,true,Web-scraped source; needs evidence review before direct clinical claims.
SRC1804,"Find care for your mental health before, during and after pregnancy",NHS,https://www.nhs.uk/nhs-services/mental-health-services/find-care-for-your-mental-health-before-during-and-after-pregnancy,INTL,pregnancy_fertility,tier2,web_scrape,"2 Aug 2022, 5:16 p.m.",2026-03-14,2026-03-14,retrieval_only,false,true,Web-scraped source; needs evidence review before direct clinical claims.
SRC1805,Care after illness or hospital discharge (reablement),NHS,https://www.nhs.uk/social-care-and-support/care-after-a-hospital-stay/care-after-illness-or-hospital-discharge-reablement,INTL,women_health_general,tier2,web_scrape,"11 Apr 2023, 4:20 p.m.",2026-03-14,2026-03-14,retrieval_only,false,true,Web-scraped source; needs evidence review before direct clinical claims.
SRC1806,Benefits if you're over State Pension age,NHS,https://www.nhs.uk/social-care-and-support/money-work-and-benefits/benefits-if-you-are-over-state-pension-age,INTL,women_health_general,tier2,web_scrape,"11 Apr 2023, 4:20 p.m.",2026-03-14,2026-03-14,retrieval_only,false,true,Web-scraped source; needs evidence review before direct clinical claims.
SRC1807,Mental health aftercare if you have been sectioned,NHS,https://www.nhs.uk/social-care-and-support/care-after-a-hospital-stay/mental-health-aftercare,INTL,women_health_general,tier2,web_scrape,"11 Apr 2023, 4:20 p.m.",2026-03-14,2026-03-14,retrieval_only,false,true,Web-scraped source; needs evidence review before direct clinical claims.
SRC1808,Shared lives schemes,NHS,https://www.nhs.uk/social-care-and-support/care-services-equipment-and-care-homes/shared-lives-schemes,INTL,women_health_general,tier2,web_scrape,"11 Apr 2023, 4:21 p.m.",2026-03-14,2026-03-14,retrieval_only,false,true,Web-scraped source; needs evidence review before direct clinical claims.
SRC1809,Supported living services,NHS,https://www.nhs.uk/social-care-and-support/care-services-equipment-and-care-homes/supported-living-services,INTL,women_health_general,tier2,web_scrape,"11 Apr 2023, 4:21 p.m.",2026-03-14,2026-03-14,retrieval_only,false,true,Web-scraped source; needs evidence review before direct clinical claims.
SRC1810,National homecare providers,NHS,https://www.nhs.uk/social-care-and-support/care-services-equipment-and-care-homes/national-homecare-providers,INTL,women_health_general,tier2,web_scrape,"11 Apr 2023, 4:21 p.m.",2026-03-14,2026-03-14,retrieval_only,false,true,Web-scraped source; needs evidence review before direct clinical claims.
SRC1811,Care homes,NHS,https://www.nhs.uk/social-care-and-support/care-services-equipment-and-care-homes/care-homes,INTL,women_health_general,tier2,web_scrape,"11 Apr 2023, 4:21 p.m.",2026-03-14,2026-03-14,retrieval_only,false,true,Web-scraped source; needs evidence review before direct clinical claims.
SRC1812,Moving to a new home: housing options for older people or people with disabilities,NHS,https://www.nhs.uk/social-care-and-support/care-services-equipment-and-care-homes/moving-to-a-new-home-housing-options,INTL,women_health_general,tier2,web_scrape,"11 Apr 2023, 4:21 p.m.",2026-03-14,2026-03-14,retrieval_only,false,true,Web-scraped source; needs evidence review before direct clinical claims.
SRC1813,Help at home from a paid carer,NHS,https://www.nhs.uk/social-care-and-support/care-services-equipment-and-care-homes/homecare,INTL,women_health_general,tier2,web_scrape,"11 Apr 2023, 4:21 p.m.",2026-03-14,2026-03-14,retrieval_only,false,true,Web-scraped source; needs evidence review before direct clinical claims.
SRC1814,Mental health support for serving personnel and reservists,NHS,https://www.nhs.uk/nhs-services/armed-forces-community/mental-health/serving-personnel-reservists,INTL,women_health_general,tier2,web_scrape,"25 Aug 2021, 12:52 p.m.",2026-03-14,2026-03-14,retrieval_only,false,true,Web-scraped source; needs evidence review before direct clinical claims.
SRC1815,"Mental health support for veterans, service leavers and reservists",NHS,https://www.nhs.uk/nhs-services/armed-forces-community/mental-health/veterans-reservists,INTL,women_health_general,tier2,web_scrape,"25 Aug 2021, 12:52 p.m.",2026-03-14,2026-03-14,retrieval_only,false,true,Web-scraped source; needs evidence review before direct clinical claims.
SRC1816,Driving and using public transport if you have mobility issues,NHS,https://www.nhs.uk/social-care-and-support/care-services-equipment-and-care-homes/driving-and-using-public-transport,INTL,women_health_general,tier2,web_scrape,"11 Apr 2023, 4:21 p.m.",2026-03-14,2026-03-14,retrieval_only,false,true,Web-scraped source; needs evidence review before direct clinical claims.
SRC1817,"Walking aids, wheelchairs and mobility scooters",NHS,https://www.nhs.uk/social-care-and-support/care-services-equipment-and-care-homes/walking-aids-wheelchairs-and-mobility-scooters,INTL,women_health_general,tier2,web_scrape,"11 Apr 2023, 4:21 p.m.",2026-03-14,2026-03-14,retrieval_only,false,true,Web-scraped source; needs evidence review before direct clinical claims.
SRC1818,Home adaptations,NHS,https://www.nhs.uk/social-care-and-support/care-services-equipment-and-care-homes/home-adaptations,INTL,women_health_general,tier2,web_scrape,"11 Apr 2023, 4:21 p.m.",2026-03-14,2026-03-14,retrieval_only,false,true,Web-scraped source; needs evidence review before direct clinical claims.
SRC1819,"Personal alarms, monitoring systems (telecare) and key safes",NHS,https://www.nhs.uk/social-care-and-support/care-services-equipment-and-care-homes/personal-alarms-security-systems-and-keysafes,INTL,women_health_general,tier2,web_scrape,"11 Apr 2023, 4:21 p.m.",2026-03-14,2026-03-14,retrieval_only,false,true,Web-scraped source; needs evidence review before direct clinical claims.
SRC1820,Household gadgets and equipment to make life easier,NHS,https://www.nhs.uk/social-care-and-support/care-services-equipment-and-care-homes/household-gadgets-and-equipment-to-make-life-easier,INTL,women_health_general,tier2,web_scrape,"11 Apr 2023, 4:21 p.m.",2026-03-14,2026-03-14,retrieval_only,false,true,Web-scraped source; needs evidence review before direct clinical claims.
SRC1821,Care and support you can get for free,NHS,https://www.nhs.uk/social-care-and-support/care-services-equipment-and-care-homes/care-and-support-you-can-get-for-free,INTL,women_health_general,tier2,web_scrape,"11 Apr 2023, 4:20 p.m.",2026-03-14,2026-03-14,retrieval_only,false,true,Web-scraped source; needs evidence review before direct clinical claims.
SRC1822,Benefits if you're under State Pension age,NHS,https://www.nhs.uk/social-care-and-support/money-work-and-benefits/benefits-if-you-are-under-state-pension-age,INTL,women_health_general,tier2,web_scrape,"11 Apr 2023, 4:20 p.m.",2026-03-14,2026-03-14,retrieval_only,false,true,Web-scraped source; needs evidence review before direct clinical claims.
SRC1823,NHS-funded nursing care,NHS,https://www.nhs.uk/social-care-and-support/money-work-and-benefits/nhs-funded-nursing-care,INTL,women_health_general,tier2,web_scrape,"11 Apr 2023, 4:20 p.m.",2026-03-14,2026-03-14,retrieval_only,false,true,Web-scraped source; needs evidence review before direct clinical claims.
SRC1824,NHS continuing healthcare,NHS,https://www.nhs.uk/social-care-and-support/money-work-and-benefits/nhs-continuing-healthcare,INTL,women_health_general,tier2,web_scrape,"11 Apr 2023, 4:20 p.m.",2026-03-14,2026-03-14,retrieval_only,false,true,Web-scraped source; needs evidence review before direct clinical claims.
SRC1825,Work and disability,NHS,https://www.nhs.uk/social-care-and-support/money-work-and-benefits/work-and-disability,INTL,women_health_general,tier2,web_scrape,"11 Apr 2023, 4:20 p.m.",2026-03-14,2026-03-14,retrieval_only,false,true,Web-scraped source; needs evidence review before direct clinical claims.
